WD Balaji Rao (Can),2008-2011,10,8,0,59,24,7.37,89,66.29,0,0,0,ODI,Batting
Gazi Ashraf (Ban),1986-1990,7,7,0,59,18,8.42,239,24.68,0,0,1,ODI,Batting
MBS Jonkman (Neth),2006-2010,16,9,4,59,16,11.8,79,74.68,0,0,1,ODI,Batting
MA Parker (Scot),2010-2010,10,8,2,59,22,9.83,104,56.73,0,0,0,ODI,Batting
Rohan Mustafa (UAE),2014-2015,7,7,0,59,28,8.42,122,48.36,0,0,1,ODI,Batting
RO Butcher (Eng),1980-1981,3,3,0,58,52,19.33,68,85.29,0,1,0,ODI,Batting
TMK Mawoyo (Zim),2006-2014,7,7,0,58,15,8.28,160,36.25,0,0,1,ODI,Batting
AF Milne (NZ),2012-2015,25,7,4,58,19,19.33,67,86.56,0,0,1,ODI,Batting
D Murphy (Scot),2013-2013,8,7,2,58,20*,11.6,118,49.15,0,0,0,ODI,Batting
Shapoor Zadran (Afg),2009-2015,37,23,15,58,17,7.25,120,48.33,0,0,3,ODI,Batting
M van Schoor (Nam),2003-2003,5,5,1,58,24,14.5,111,52.25,0,0,0,ODI,Batting
BM Wheeler (NZ),2015-2015,6,4,4,58,39*,-,47,123.4,0,0,0,ODI,Batting
B Yardley (Aus),1978-1983,7,4,0,58,28,14.5,98,59.18,0,0,1,ODI,Batting
KD Boyce (WI),1973-1975,8,4,0,57,34,14.25,77,74.02,0,0,0,ODI,Batting
Ehsanul Haque (Ban),2002-2003,6,6,0,57,20,9.5,129,44.18,0,0,1,ODI,Batting
Frasat Ali (EAf),1975-1975,3,3,0,57,45,19,176,32.38,0,0,1,ODI,Batting
G Salmond (Scot),1999-1999,5,5,0,57,31,11.4,109,52.29,0,0,0,ODI,Batting
RS Haire (Ire),2008-2008,2,2,0,56,54,28,72,77.77,0,1,0,ODI,Batting
JK Lever (Eng),1976-1982,22,11,4,56,27*,8,152,36.84,0,0,1,ODI,Batting
NM Odhiambo (Kenya),2010-2013,8,6,0,56,29,9.33,121,46.28,0,0,0,ODI,Batting
Sohail Fazal (Pak),1989-1989,2,2,0,56,32,28,59,94.91,0,0,0,ODI,Batting
LL Tsotsobe (SA),2009-2013,61,21,13,56,16*,7,109,51.37,0,0,3,ODI,Batting
MW Douglas (NZ),1994-1995,6,6,0,55,30,9.16,123,44.71,0,0,1,ODI,Batting
TV Mufambisi (Zim),2006-2007,6,6,0,55,21,9.16,90,61.11,0,0,0,ODI,Batting
SJ Palframan (SA),1996-1996,7,4,0,55,28,13.75,80,68.75,0,0,0,ODI,Batting
EC Rainsford (Zim),2004-2010,39,23,13,55,9*,5.5,134,41.04,0,0,2,ODI,Batting
SK Ranasinghe (SL),1986-1986,4,3,0,55,41,18.33,81,67.9,0,0,1,ODI,Batting
Yasir Shah (Pak),2011-2015,12,5,1,55,32*,13.75,60,91.66,0,0,1,ODI,Batting
Arshad Ali (UAE),2004-2008,4,4,0,54,41,13.5,102,52.94,0,0,1,ODI,Batting
RJ Campbell (Aus),2002-2002,2,2,0,54,38,27,70,77.14,0,0,0,ODI,Batting
RD Jackman (Eng),1974-1983,15,9,1,54,14,6.75,93,58.06,0,0,1,ODI,Batting
RWT Key (Eng),2003-2004,5,5,0,54,19,10.8,135,40,0,0,1,ODI,Batting
BJ McKechnie (NZ),1975-1981,14,8,4,54,27,13.5,145,37.24,0,0,1,ODI,Batting
Mohammad Iqbal (Can),2007-2008,5,5,0,54,30,10.8,80,67.5,0,0,1,ODI,Batting
JV Paranjpe (India),1998-1998,4,4,1,54,27,18,91,59.34,0,0,0,ODI,Batting
RG Samuels (WI),1996-1997,8,5,2,54,36*,18,63,85.71,0,0,0,ODI,Batting
RK Sethi (EAf),1975-1975,3,3,0,54,30,18,185,29.18,0,0,0,ODI,Batting
S Venkataraghavan (India),1974-1983,15,9,4,54,26*,10.8,126,42.85,0,0,2,ODI,Batting
BCJ Cutting (Aus),2013-2014,4,2,0,53,27,26.5,67,79.1,0,0,0,ODI,Batting
Ghulam Ali (Pak),1993-1995,3,3,0,53,38,17.66,121,43.8,0,0,0,ODI,Batting
Mafizur Rahman (Ban),1997-1997,4,4,1,53,16,17.66,104,50.96,0,0,0,ODI,Batting
Manjural Islam (Ban),1999-2003,34,22,13,53,13,5.88,134,39.55,0,0,4,ODI,Batting
Mohammad Sharif (Ban),2001-2007,9,9,5,53,13*,13.25,102,51.96,0,0,1,ODI,Batting
RAP Nissanka (SL),2001-2003,23,13,5,53,11,6.62,140,37.85,0,0,2,ODI,Batting
DL Underwood (Eng),1973-1982,26,13,4,53,17,5.88,133,39.84,0,0,2,ODI,Batting
AJ Woodcock (Aus),1974-1974,1,1,0,53,53,53,67,79.1,0,1,0,ODI,Batting
TA Boult (NZ),2012-2015,27,10,6,52,21*,13,69,75.36,0,0,0,ODI,Batting
JE Brinkley (Scot),1999-1999,5,5,0,52,23,10.4,118,44.06,0,0,1,ODI,Batting
TK Canning (NZ),2003-2005,4,4,1,52,23*,17.33,73,71.23,0,0,1,ODI,Batting
KM Jarvis (Zim),2009-2013,24,15,5,52,13,5.2,128,40.62,0,0,2,ODI,Batting
CS Cowdrey (Eng),1985-1985,3,3,1,51,46*,25.5,46,110.86,0,0,1,ODI,Batting
D Dasgupta (India),2001-2001,5,4,1,51,24*,17,82,62.19,0,0,1,ODI,Batting
AH Gray (WI),1985-1991,25,11,5,51,10*,8.5,77,66.23,0,0,1,ODI,Batting
A Mithun (India),2010-2011,5,3,0,51,24,17,55,92.72,0,0,0,ODI,Batting
CA Pujara (India),2013-2014,5,5,0,51,27,10.2,130,39.23,0,0,2,ODI,Batting
BS Sandhu (India),1982-1984,22,7,3,51,16*,12.75,97,52.57,0,0,2,ODI,Batting
DE Bollinger (Aus),2009-2011,39,8,2,50,30,8.33,54,92.59,0,0,1,ODI,Batting
NE Clarke (Neth),1996-1996,5,5,0,50,32,10,112,44.64,0,0,2,ODI,Batting
JG Heron (Zim),1983-1983,6,6,0,50,18,8.33,163,30.67,0,0,1,ODI,Batting
PA Horne (NZ),1987-1987,4,4,0,50,18,12.5,122,40.98,0,0,1,ODI,Batting
J Lewis (Eng),2005-2007,13,8,2,50,17,8.33,63,79.36,0,0,0,ODI,Batting
IM Stanger (Scot),1999-2006,5,5,0,50,27,10,150,33.33,0,0,0,ODI,Batting
CT Tremlett (Eng),2005-2011,15,11,4,50,19*,7.14,89,56.17,0,0,1,ODI,Batting
UT Yadav (India),2010-2015,52,17,11,50,17,8.33,83,60.24,0,0,2,ODI,Batting
Zeeshan Siddiqi (Can),2012-2014,2,2,0,50,43,25,111,45.04,0,0,0,ODI,Batting
ST Banerjee (India),1991-1992,6,5,3,49,25*,24.5,42,116.66,0,0,0,ODI,Batting
DB Close (Eng),1972-1972,3,3,0,49,43,16.33,50,98,0,0,0,ODI,Batting
WW Daniel (WI),1978-1984,18,5,4,49,16*,49,56,87.5,0,0,0,ODI,Batting
DJ Gandhi (India),1999-2000,3,3,0,49,30,16.33,97,50.51,0,0,0,ODI,Batting
CK Hooper (Can),2007-2010,5,5,2,49,27,16.33,60,81.66,0,0,1,ODI,Batting
N Madziva (Zim),2014-2015,8,8,1,49,25,7,96,51.04,0,0,1,ODI,Batting
Maninder Singh (India),1983-1993,59,18,14,49,8*,12.25,90,54.44,0,0,1,ODI,Batting
E Otieno (Kenya),2007-2014,26,17,7,49,11,4.9,136,36.02,0,0,5,ODI,Batting
D Ranatunga (SL),1990-1990,4,4,0,49,25,12.25,156,31.41,0,0,1,ODI,Batting
BA Reid (Aus),1986-1992,61,21,8,49,10,3.76,117,41.88,0,0,1,ODI,Batting
GK Robertson (NZ),1981-1989,10,6,0,49,17,8.16,48,102.08,0,0,1,ODI,Batting
MMC Schewe (Neth),1996-1996,5,4,1,49,20,16.33,68,72.05,0,0,0,ODI,Batting
SS Tiwary (India),2010-2010,3,2,2,49,37*,-,56,87.5,0,0,0,ODI,Batting
KEA Upashantha (SL),1995-2001,12,8,1,49,15,7,86,56.97,0,0,0,ODI,Batting
GG Arnold (Eng),1972-1975,14,6,3,48,18*,16,75,64,0,0,1,ODI,Batting
JH Hampshire (Eng),1971-1972,3,3,1,48,25*,24,86,55.81,0,0,0,ODI,Batting
RJ Harris (Aus),2009-2012,21,13,7,48,21,8,48,100,0,0,0,ODI,Batting
Mohammad Irfan (Pak),2010-2015,53,28,19,48,12,5.33,127,37.79,0,0,5,ODI,Batting
MW Pringle (SA),1992-1994,17,8,3,48,13*,9.6,56,85.71,0,0,1,ODI,Batting
PC Strydom (SA),2000-2000,10,8,3,48,34,9.6,94,51.06,0,0,1,ODI,Batting
MG Vandort (SL),2006-2006,1,1,0,48,48,48,117,41.02,0,0,0,ODI,Batting
JJ Whitaker (Eng),1987-1987,2,2,1,48,44*,48,65,73.84,0,0,0,ODI,Batting
Zafar Iqbal (Pak),1995-1995,8,6,0,48,18,8,62,77.41,0,0,1,ODI,Batting
Zulqarnain Haider (Pak),2010-2010,4,4,2,48,19*,24,68,70.58,0,0,0,ODI,Batting
A Codrington (Can),2003-2007,9,8,0,47,16,5.87,92,51.08,0,0,2,ODI,Batting
FA Dennis (Can),1979-1979,3,3,0,47,25,15.66,171,27.48,0,0,0,ODI,Batting
ER Fernando (SL),1975-1975,3,3,0,47,22,15.66,66,71.21,0,0,0,ODI,Batting
Sarandeep Singh (India),2002-2003,5,4,1,47,19,15.66,73,64.38,0,0,0,ODI,Batting
BGK Walker (NZ),2000-2002,11,7,4,47,16*,15.66,79,59.49,0,0,0,ODI,Batting
Jawahir Shah (EAf),1975-1975,3,3,0,46,37,15.33,114,40.35,0,0,0,ODI,Batting
AR McBrine (Ire),2014-2015,10,4,3,46,23*,46,48,95.83,0,0,0,ODI,Batting
J Nyumbu (Zim),2014-2015,19,14,4,46,18,4.6,89,51.68,0,0,3,ODI,Batting
PP Ojha (India),2008-2012,18,10,8,46,16*,23,112,41.07,0,0,0,ODI,Batting
AM Phangiso (SA),2013-2015,15,9,2,46,18*,6.57,82,56.09,0,0,3,ODI,Batting
IR Redpath (Aus),1971-1975,5,5,0,46,24,9.2,67,68.65,0,0,1,ODI,Batting
Skhawat Ali (HK),2008-2014,4,4,0,46,28,11.5,109,42.2,0,0,1,ODI,Batting
Waqas Barkat (HK),2014-2014,4,4,0,46,24,11.5,90,51.11,0,0,1,ODI,Batting
Azeem Hafeez (Pak),1983-1985,15,10,7,45,15,15,104,43.26,0,0,1,ODI,Batting
M Karg (Nam),2003-2003,3,2,0,45,41,22.5,65,69.23,0,0,0,ODI,Batting
DA Murray (WI),1973-1981,10,7,2,45,35,9,140,32.14,0,0,1,ODI,Batting
GR Robertson (Aus),1994-1998,13,7,4,45,15,15,55,81.81,0,0,0,ODI,Batting
Sami Aslam (Pak),2015-2015,1,1,0,45,45,45,50,90,0,0,0,ODI,Batting
S Thuraisingam (Can),2003-2008,10,9,2,45,13,6.42,108,41.66,0,0,1,ODI,Batting
PJ Wiseman (NZ),1998-2003,15,7,5,45,16,22.5,83,54.21,0,0,0,ODI,Batting
VR Brown (NZ),1988-1988,3,3,0,44,32,14.66,85,51.76,0,0,0,ODI,Batting
NA de Groot (Can),2003-2003,6,6,0,44,17,7.33,127,34.64,0,0,3,ODI,Batting
Golam Faruq (Ban),1986-1990,5,4,2,44,23*,22,104,42.3,0,0,0,ODI,Batting
AV Mankad (India),1974-1974,1,1,0,44,44,44,61,72.13,0,0,0,ODI,Batting
RD McCann (Ire),2010-2010,8,5,1,44,18,11,77,57.14,0,0,1,ODI,Batting
BP Patterson (WI),1986-1993,59,20,15,44,13*,8.8,101,43.56,0,0,1,ODI,Batting
MDK Perera (SL),2007-2014,5,4,0,44,30,11,77,57.14,0,0,0,ODI,Batting
RH Poonawala (UAE),1994-1994,2,2,0,44,22,22,56,78.57,0,0,0,ODI,Batting
S Sreesanth (India),2005-2011,53,21,10,44,10*,4,121,36.36,0,0,3,ODI,Batting
JH Stander (Scot),2009-2012,5,5,1,44,22*,11,75,58.66,0,0,1,ODI,Batting
HR Bryan (WI),1999-1999,15,8,2,43,11,7.16,71,60.56,0,0,1,ODI,Batting
Faisal Hossain (Ban),2004-2010,6,5,1,43,17,10.75,91,47.25,0,0,1,ODI,Batting
Fayyaz Ahmed (UAE),2014-2014,2,2,1,43,37*,43,85,50.58,0,0,0,ODI,Batting
KHRK Fernando (SL),2002-2006,7,5,3,43,23*,21.5,72,59.72,0,0,0,ODI,Batting
AR Kapoor (India),1995-2000,17,6,0,43,19,7.16,63,68.25,0,0,3,ODI,Batting
Salman Faris (UAE),2014-2014,3,3,0,43,27,14.33,79,54.43,0,0,1,ODI,Batting
WN Slack (Eng),1986-1986,2,2,0,43,34,21.5,85,50.58,0,0,0,ODI,Batting
GB Stevenson (Eng),1980-1981,4,4,3,43,28*,43,56,76.78,0,0,0,ODI,Batting
SJ Swanepoel (Nam),2003-2003,5,5,0,43,23,8.6,94,45.74,0,0,0,ODI,Batting
Anwar Hossain (Ban),2002-2002,1,1,0,42,42,42,107,39.25,0,0,0,ODI,Batting
Azmat Rana (Pak),1978-1978,2,2,1,42,22*,42,73,57.53,0,0,0,ODI,Batting
MJ Fourie (Ire),2007-2008,7,5,3,42,19*,21,51,82.35,0,0,0,ODI,Batting
GJ Gilmour (Aus),1974-1975,5,2,1,42,28*,42,39,107.69,0,0,0,ODI,Batting
JN Maguire (Aus),1983-1984,23,11,5,42,14*,7,71,59.15,0,0,1,ODI,Batting
JL Pattinson (Aus),2011-2015,15,8,4,42,13,10.5,80,52.5,0,0,0,ODI,Batting
MH Richardson (NZ),2002-2002,4,4,0,42,26,10.5,97,43.29,0,0,1,ODI,Batting
JS Foster (Eng),2001-2002,11,6,3,41,13,13.66,71,57.74,0,0,0,ODI,Batting
SP Heaney (Can),2006-2006,4,4,0,41,19,10.25,92,44.56,0,0,0,ODI,Batting
PA Hitchcock (NZ),2002-2008,14,7,3,41,11*,10.25,61,67.21,0,0,1,ODI,Batting
Mehmood Quaraishy (EAf),1975-1975,3,3,1,41,19,20.5,154,26.62,0,0,0,ODI,Batting
WP Saha (India),2010-2014,9,5,2,41,16,13.66,56,73.21,0,0,0,ODI,Batting
Shafiq Ahmed (Pak),1977-1978,3,3,0,41,29,13.66,91,45.05,0,0,0,ODI,Batting
SR Welsh (Can),2006-2008,3,3,1,41,32,20.5,78,52.56,0,0,0,ODI,Batting
GH Worker (NZ),2015-2015,2,2,1,41,21,41,63,65.07,0,0,0,ODI,Batting
J Anderson (Ire),2014-2014,3,3,0,40,19,13.33,91,43.95,0,0,0,ODI,Batting
PC Connell (Ire),2008-2010,13,5,3,40,22*,20,73,54.79,0,0,1,ODI,Batting
DR Hadlee (NZ),1973-1976,11,7,2,40,20,8,85,47.05,0,0,3,ODI,Batting
Khaliq Dad (Afg),2009-2010,6,4,1,40,20,13.33,69,57.97,0,0,1,ODI,Batting
CB Mpofu (Zim),2004-2015,68,35,19,40,6,2.5,177,22.59,0,0,6,ODI,Batting
ML Patel (Kenya),2004-2006,3,3,0,40,25,13.33,95,42.1,0,0,1,ODI,Batting
WB Rankin (Eng/Ire),2007-2014,44,18,12,40,7*,6.66,110,36.36,0,0,2,ODI,Batting
SJ Rixon (Aus),1978-1985,6,6,3,40,20*,13.33,98,40.81,0,0,1,ODI,Batting
MR Whitney (Aus),1983-1993,38,13,7,40,9*,6.66,90,44.44,0,0,1,ODI,Batting
GA Briant (Zim),1993-1993,5,5,2,39,16,13,69,56.52,0,0,1,ODI,Batting
SS Das (India),2001-2002,4,4,1,39,30,13,77,50.64,0,0,0,ODI,Batting
KSC de Silva (SL),1996-2000,38,19,13,39,13*,6.5,92,42.39,0,0,4,ODI,Batting
DR Gilbert (Aus),1986-1986,14,8,3,39,8,7.8,102,38.23,0,0,0,ODI,Batting
Iqbal Qasim (Pak),1977-1988,15,7,1,39,13,6.5,90,43.33,0,0,2,ODI,Batting
N Kruger (Neth),2011-2011,2,2,0,39,34,19.5,75,52,0,0,0,ODI,Batting
GD Lloyd (Eng),1996-1998,6,5,1,39,22,9.75,80,48.75,0,0,2,ODI,Batting
TBA May (Aus),1987-1995,47,12,8,39,15,9.75,52,75,0,0,0,ODI,Batting
LS Pascoe (Aus),1977-1982,29,11,7,39,15*,9.75,102,38.23,0,0,2,ODI,Batting
Ramveer Rai (UAE),2004-2004,1,1,0,39,39,39,124,31.45,0,0,0,ODI,Batting
RH Scholte (Neth),2002-2003,5,5,0,39,12,7.8,135,28.88,0,0,0,ODI,Batting
A Shahzad (Eng),2010-2011,11,8,2,39,9,6.5,60,65,0,0,0,ODI,Batting
RE van der Merwe (SA),2009-2010,13,7,3,39,12,9.75,41,95.12,0,0,1,ODI,Batting
Zulfiqar Ali (EAf),1975-1975,3,3,1,39,30,19.5,76,51.31,0,0,0,ODI,Batting
Bilal Asif (Pak),2015-2015,2,2,0,38,38,19,42,90.47,0,0,1,ODI,Batting
CJD Chappell (Can),1979-1979,3,3,0,38,19,12.66,143,26.57,0,0,0,ODI,Batting
PP Chawla (India),2007-2011,25,12,5,38,13*,5.42,58,65.51,0,0,1,ODI,Batting
CKB Kulasekara (SL),2011-2012,4,3,0,38,19,12.66,72,52.77,0,0,1,ODI,Batting
PJ Martin (Eng),1995-1998,20,13,7,38,6,6.33,53,71.69,0,0,0,ODI,Batting
Mohammad Aslam (UAE),1996-1996,4,4,0,38,23,9.5,73,52.05,0,0,0,ODI,Batting
N M'shangwe (Zim),2011-2014,6,6,1,38,16,7.6,45,84.44,0,0,1,ODI,Batting
SS Naik (India),1974-1974,2,2,0,38,20,19,68,55.88,0,0,0,ODI,Batting
Najeeb Amar (HK),2004-2008,4,4,1,38,21,12.66,64,59.37,0,0,1,ODI,Batting
Nizakat Khan (HK),2014-2014,2,2,0,38,24,19,80,47.5,0,0,0,ODI,Batting
GH O'Brien (Ber),2006-2008,9,7,0,38,16,5.42,54,70.37,0,0,2,ODI,Batting
S Walusimbi (EAf),1975-1975,3,3,0,38,16,12.66,126,30.15,0,0,0,ODI,Batting
PN Webb (NZ),1983-1984,5,5,1,38,10*,9.5,101,37.62,0,0,0,ODI,Batting
MP Jarvis (Zim),1987-1995,12,5,3,37,17,18.5,67,55.22,0,0,0,ODI,Batting
Saiful Islam (Ban),1990-1997,7,4,2,37,22*,18.5,59,62.71,0,0,0,ODI,Batting
Shahid Anwar (Pak),1996-1996,1,1,0,37,37,37,44,84.09,0,0,0,ODI,Batting
DJ White (NZ),1990-1990,3,3,0,37,15,12.33,97,38.14,0,0,0,ODI,Batting
Ankur Vasishta (HK),2014-2014,4,4,1,36,18,12,69,52.17,0,0,0,ODI,Batting
C de Grandhomme (NZ),2012-2012,1,1,0,36,36,36,36,100,0,0,0,ODI,Batting
PW Gunaratne (SL),2002-2003,23,8,3,36,15*,7.2,63,57.14,0,0,2,ODI,Batting
MC Henriques (Aus),2009-2015,6,6,1,36,12,7.2,63,57.14,0,0,0,ODI,Batting
MF Malone (Aus),1977-1982,10,7,3,36,15*,9,63,57.14,0,0,0,ODI,Batting
G Mylvaganam (UAE),1996-1996,3,3,0,36,23,12,92,39.13,0,0,1,ODI,Batting
AR Pitcher (Ber),2006-2007,4,4,0,36,30,9,89,40.44,0,0,0,ODI,Batting
KR Pushpakumara (SL),1994-1999,31,9,5,36,14*,9,52,69.23,0,0,2,ODI,Batting
Saleem Jaffar (Pak),1986-1990,39,13,11,36,10*,18,73,49.31,0,0,2,ODI,Batting
RB Simpson (Aus),1978-1978,2,2,0,36,23,18,53,67.92,0,0,0,ODI,Batting
LO Tikolo (Kenya),1996-1996,3,2,2,36,25*,-,75,48,0,0,0,ODI,Batting
JO Troughton (Eng),2003-2003,6,5,1,36,20,9,76,47.36,0,0,1,ODI,Batting
H Durham (Ber),2006-2006,9,7,3,35,11,8.75,105,33.33,0,0,0,ODI,Batting
G Dymock (Aus),1974-1980,15,7,4,35,14*,11.66,82,42.68,0,0,1,ODI,Batting
Joginder Sharma (India),2004-2007,4,3,2,35,29*,35,30,116.66,0,0,0,ODI,Batting
Nazmul Hossain (Ban),2004-2012,38,21,13,35,6*,4.37,128,27.34,0,0,4,ODI,Batting
JO Ngoche (Kenya),2010-2013,17,11,4,35,21*,5,85,41.17,0,0,4,ODI,Batting
KT Sandher (Can),2006-2007,15,10,4,35,12,5.83,107,32.71,0,0,1,ODI,Batting
Saqlain Haider (UAE),2014-2015,3,2,0,35,28,17.5,49,71.42,0,0,0,ODI,Batting
AR Tait (NZ),1998-1999,5,5,2,35,13*,11.66,32,109.37,0,0,0,ODI,Batting
SD Udal (Eng),1994-2005,11,7,4,35,11*,11.66,46,76.08,0,0,1,ODI,Batting
MWA van Nierop (Neth),2006-2006,2,2,1,35,31*,35,49,71.42,0,0,0,ODI,Batting
SM Warnapura (SL),2007-2008,3,3,0,35,30,11.66,76,46.05,0,0,1,ODI,Batting
Zulfiqar Babar (Pak),2014-2015,5,5,3,35,14*,17.5,40,87.5,0,0,0,ODI,Batting
RP Alexander (USA),2004-2004,2,2,0,34,26,17,75,45.33,0,0,0,ODI,Batting
SA Ankola (India),1989-1997,20,13,4,34,9,3.77,42,80.95,0,0,5,ODI,Batting
Ata-ur-Rehman (Pak),1992-1996,30,13,6,34,11*,4.85,76,44.73,0,0,2,ODI,Batting
Atiq-uz-Zaman (Pak),2000-2000,3,3,1,34,18,17,36,94.44,0,0,0,ODI,Batting
ID Austin (Eng),1998-1999,9,6,1,34,11*,6.8,49,69.38,0,0,0,ODI,Batting
RO Collinge (NZ),1973-1978,15,9,3,34,9,5.66,62,54.83,0,0,1,ODI,Batting
PJ Cummins (Aus),2011-2015,18,7,4,34,11*,11.33,62,54.83,0,0,1,ODI,Batting
RMS Eranga (SL),2011-2015,17,10,7,34,12*,11.33,63,53.96,0,0,1,ODI,Batting
BN French (Eng),1985-1988,13,8,3,34,9*,6.8,71,47.88,0,0,2,ODI,Batting
AS Luseno (Kenya),2003-2010,10,9,7,34,16*,17,50,68,0,0,1,ODI,Batting
M Mbangwa (Zim),1996-2002,29,13,6,34,11,4.85,56,60.71,0,0,2,ODI,Batting
Mohammad Asif (Asia/Pak),2005-2010,38,16,7,34,6,3.77,100,34,0,0,3,ODI,Batting
CG Rackemann (Aus),1983-1991,52,18,6,34,9*,2.83,77,44.15,0,0,6,ODI,Batting
TT Smart (HK),2004-2004,2,2,0,34,25,17,94,36.17,0,0,0,ODI,Batting
D Wiese (SA),2015-2015,3,3,0,34,14,11.33,47,72.34,0,0,0,ODI,Batting
T Gibbons (Ber),2006-2006,2,2,0,33,33,16.5,98,33.67,0,0,1,ODI,Batting
MJ Henry (NZ),2014-2015,16,5,1,33,20*,8.25,39,84.61,0,0,2,ODI,Batting
LWS Kaluperuma (SL),1975-1982,4,3,3,33,14*,-,60,55,0,0,0,ODI,Batting
RR Kulkarni (India),1983-1987,10,5,3,33,15,16.5,39,84.61,0,0,0,ODI,Batting
RJ McCurdy (Aus),1985-1985,11,6,2,33,13*,8.25,71,46.47,0,0,1,ODI,Batting
GE Peckover (Zim),1983-1983,3,3,1,33,16*,16.5,54,61.11,0,0,0,ODI,Batting
AS Wassan (India),1990-1991,9,6,2,33,16,8.25,56,58.92,0,0,1,ODI,Batting
TM Alderman (Aus),1981-1991,65,18,6,32,9*,2.66,97,32.98,0,0,6,ODI,Batting
RE Bryson (SA),1997-1997,7,4,3,32,17*,32,25,128,0,0,0,ODI,Batting
BP Kruger (Neth),2010-2011,5,3,0,32,15,10.66,50,64,0,0,0,ODI,Batting
SLV Raju (India),1990-1996,53,16,8,32,8,4,67,47.76,0,0,4,ODI,Batting
JD Siddons (Aus),1988-1988,1,1,0,32,32,32,37,86.48,0,0,0,ODI,Batting
Ahmed Raza (UAE),2014-2014,4,4,1,31,17,10.33,56,55.35,0,0,1,ODI,Batting
BS Bedi (India),1974-1979,10,7,2,31,13,6.2,70,44.28,0,0,1,ODI,Batting
HM Goonatilleke (SL),1982-1982,6,4,3,31,14*,31,58,53.44,0,0,0,ODI,Batting
PW Jarvis (Eng),1988-1993,16,8,2,31,16*,5.16,39,79.48,0,0,2,ODI,Batting
GC Martin (Zim),1994-1995,5,4,0,31,16,7.75,65,47.69,0,0,0,ODI,Batting
MN Nawaz (SL),1998-2002,3,3,1,31,15*,15.5,71,43.66,0,0,0,ODI,Batting
JD Nel (Scot),2006-2010,19,10,8,31,11*,15.5,54,57.4,0,0,1,ODI,Batting
MM Sharma (India),2013-2015,24,8,4,31,11,7.75,62,50,0,0,1,ODI,Batting
Sikander Bakht (Pak),1977-1989,27,11,7,31,16*,7.75,97,31.95,0,0,2,ODI,Batting
RW Sims (Zim),2002-2003,3,2,1,31,24,31,67,46.26,0,0,0,ODI,Batting
RD Woolley (Aus),1983-1983,4,3,2,31,16,31,38,81.57,0,0,0,ODI,Batting
M Yachad (SA),1991-1991,1,1,0,31,31,31,77,40.25,0,0,0,ODI,Batting
BE Young (Aus),1998-1999,6,3,1,31,18,15.5,47,65.95,0,0,0,ODI,Batting
GJ Batty (Eng),2002-2009,10,8,2,30,17,5,73,41.09,0,0,1,ODI,Batting
SL Boock (NZ),1978-1987,14,7,4,30,12,10,31,96.77,0,0,1,ODI,Batting
M Cheruparambil (HK),2004-2004,2,2,0,30,30,15,52,57.69,0,0,1,ODI,Batting
PT Collins (WI),1999-2005,30,12,5,30,10*,4.28,50,60,0,0,2,ODI,Batting
BL D'Oliveira (Eng),1971-1972,4,4,1,30,17,10,43,69.76,0,0,0,ODI,Batting
EE Hemmings (Eng),1982-1991,33,12,6,30,8*,5,61,49.18,0,0,1,ODI,Batting
AJ Ireland (Zim),2005-2007,26,13,5,30,8*,3.75,101,29.7,0,0,3,ODI,Batting
K Rabada (SA),2015-2015,8,4,2,30,19*,15,53,56.6,0,0,0,ODI,Batting
IT Shillingford (WI),1978-1978,2,2,0,30,24,15,38,78.94,0,0,0,ODI,Batting
JCB Vaughan (Can),1979-1979,3,3,0,30,29,10,55,54.54,0,0,1,ODI,Batting
JS Ababu (Kenya),1999-2006,9,5,2,29,17,9.66,63,46.03,0,0,0,ODI,Batting
TCB Fernando (SL),2001-2003,17,10,6,29,14*,7.25,59,49.15,0,0,1,ODI,Batting
BW Hilfenhaus (Aus),2007-2012,25,11,8,29,16,9.66,69,42.02,0,0,0,ODI,Batting
Imran Abbas (Pak),2000-2000,2,2,0,29,28,14.5,63,46.03,0,0,0,ODI,Batting
DI Joyce (Ire),2006-2007,3,3,0,29,18,9.66,56,51.78,0,0,1,ODI,Batting
ARM Opatha (SL),1975-1979,5,3,0,29,18,9.66,55,52.72,0,0,1,ODI,Batting
KJ Wright (Aus),1979-1979,5,2,0,29,23,14.5,52,55.76,0,0,0,ODI,Batting
Adeel Raja (Neth),2002-2011,21,12,2,28,8*,2.8,139,20.14,0,0,4,ODI,Batting
WW Davis (WI),1983-1988,35,5,3,28,10,14,53,52.83,0,0,0,ODI,Batting
JD Hall (Ire),2010-2010,3,3,0,28,15,9.33,75,37.33,0,0,0,ODI,Batting
Kamran Hussain (Pak),2008-2008,2,1,1,28,28*,-,21,133.33,0,0,0,ODI,Batting
DS Mohanty (India),1997-2001,45,11,6,28,18*,5.6,57,49.12,0,0,3,ODI,Batting
Taslim Arif (Pak),1980-1980,2,2,0,28,24,14,58,48.27,0,0,0,ODI,Batting
Arafat Sunny (Ban),2014-2015,13,8,6,27,14*,13.5,74,36.48,0,0,1,ODI,Batting
DAJ Bracewell (NZ),2011-2015,9,5,1,27,13,6.75,48,56.25,0,0,1,ODI,Batting
CR Brathwaite (WI),2011-2015,4,4,0,27,11,6.75,53,50.94,0,0,0,ODI,Batting
Ehsan Adil (Pak),2013-2015,6,4,1,27,15,9,42,64.28,0,0,0,ODI,Batting
