PM Walker (Eng),1960-1960,3,4,0,128,52,32,0,1,0,Test,Batting
S Chattergoon (WI),2008-2008,4,7,0,127,46,18.14,0,0,0,Test,Batting
GR Larsen (NZ),1994-1996,8,13,4,127,26*,14.11,0,0,2,Test,Batting
AD Mullally (Eng),1996-2001,19,27,4,127,24,5.52,0,0,12,Test,Batting
PJR Steyn (SA),1995-1995,3,6,0,127,46,21.16,0,0,0,Test,Batting
ES Atkinson (WI),1958-1959,8,9,1,126,37,15.75,0,0,3,Test,Batting
NE Haig (Eng),1921-1930,5,9,0,126,47,14,0,0,2,Test,Batting
JT Hearne (Eng),1892-1899,12,18,4,126,40,9,0,0,3,Test,Batting
E Jones (Aus),1894-1902,19,26,1,126,20,5.04,0,0,5,Test,Batting
DL Bairstow (Eng),1979-1981,4,7,1,125,59,20.83,0,1,1,Test,Batting
JB Commins (SA),1994-1995,3,6,1,125,45,25,0,0,1,Test,Batting
Marshall Ayub (Ban),2013-2014,3,6,0,125,41,20.83,0,0,0,Test,Batting
WFE Marx (SA),1921-1921,3,6,0,125,36,20.83,0,0,1,Test,Batting
Nazimuddin (Ban),2011-2012,3,6,0,125,78,20.83,0,1,2,Test,Batting
DM Richards (WI),2009-2010,3,6,0,125,69,20.83,0,1,1,Test,Batting
CW Wright (Eng),1896-1896,3,4,0,125,71,31.25,0,1,0,Test,Batting
HMCM Bandara (SL),1998-2006,8,11,3,124,43,15.5,0,0,2,Test,Batting
DA Reeve (Eng),1992-1992,3,5,0,124,59,24.8,0,1,1,Test,Batting
RJ Crisp (SA),1935-1936,9,13,1,123,35,10.25,0,0,5,Test,Batting
IB Cromb (NZ),1931-1932,5,8,2,123,51*,20.5,0,1,1,Test,Batting
SD Hope (WI),2015-2015,4,8,0,123,36,15.37,0,0,0,Test,Batting
Manzoor Elahi (Pak),1984-1995,6,10,2,123,52,15.37,0,1,3,Test,Batting
CS Martin (NZ),2000-2013,71,104,52,123,12*,2.36,0,0,36,Test,Batting
BA Murphy (Zim),2000-2001,11,15,3,123,30,10.25,0,0,3,Test,Batting
Pervez Sajjad (Pak),1964-1973,19,20,11,123,24,13.66,0,0,2,Test,Batting
AB Fudadin (WI),2012-2012,3,5,1,122,55,30.5,0,1,0,Test,Batting
Junaid Khan (Pak),2011-2015,22,28,11,122,17,7.17,0,0,5,Test,Batting
Mohammad Sharif (Ban),2001-2007,10,20,3,122,24*,7.17,0,0,7,Test,Batting
AH Omarshah (Zim),1992-1996,3,5,0,122,62,24.4,0,1,0,Test,Batting
Wahab Riaz (Pak),2010-2015,13,18,4,122,27,8.71,0,0,3,Test,Batting
EA Brandes (Zim),1992-1999,10,15,3,121,39,10.08,0,0,2,Test,Batting
JG Dewes (Eng),1948-1950,5,10,0,121,67,12.1,0,1,1,Test,Batting
TW Wall (Aus),1929-1934,18,24,5,121,20,6.36,0,0,5,Test,Batting
A Mithun (India),2010-2011,4,5,0,120,46,24,0,0,1,Test,Batting
RJ Bailey (Eng),1988-1990,4,8,0,119,43,14.87,0,0,2,Test,Batting
L Ronchi (NZ),2015-2015,1,2,0,119,88,59.5,0,1,0,Test,Batting
Zulfiqar Babar (Pak),2013-2015,11,12,5,119,56,17,0,1,1,Test,Batting
MAR Samarasekera (SL),1988-1991,4,7,0,118,57,16.85,0,1,1,Test,Batting
AC Smith (Eng),1962-1963,6,7,3,118,69*,29.5,0,1,0,Test,Batting
BGK Walker (NZ),2000-2002,5,8,2,118,27*,19.66,0,0,1,Test,Batting
SI de Saram (SL),1999-2000,4,5,0,117,39,23.4,0,0,0,Test,Batting
Salahuddin (Pak),1965-1969,5,8,2,117,34*,19.5,0,0,0,Test,Batting
WH St Hill (WI),1928-1930,3,6,0,117,38,19.5,0,0,0,Test,Batting
FJ Cameron (NZ),1961-1965,19,30,20,116,27*,11.6,0,0,4,Test,Batting
W Farrimond (Eng),1931-1935,4,7,0,116,35,16.57,0,0,0,Test,Batting
FM King (WI),1953-1956,14,17,3,116,21,8.28,0,0,4,Test,Batting
EA McDonald (Aus),1921-1921,11,12,5,116,36,16.57,0,0,1,Test,Batting
F Mitchell (Eng/SA),1899-1912,5,10,0,116,41,11.6,0,0,1,Test,Batting
RP Singh (India),2006-2011,14,19,3,116,30,7.25,0,0,7,Test,Batting
DH Brain (Zim),1992-1995,9,13,2,115,28,10.45,0,0,4,Test,Batting
PJ Martin (Eng),1995-1997,8,13,0,115,29,8.84,0,0,2,Test,Batting
H Morris (Eng),1991-1991,3,6,0,115,44,19.16,0,0,0,Test,Batting
GR Beard (Aus),1980-1980,3,5,0,114,49,22.8,0,0,0,Test,Batting
RKJ Dawson (Eng),2001-2003,7,13,3,114,19*,11.4,0,0,0,Test,Batting
JJ Ferris (Aus/Eng),1887-1892,9,17,4,114,20*,8.76,0,0,1,Test,Batting
RE Grieveson (SA),1939-1939,2,2,0,114,75,57,0,1,0,Test,Batting
GPD Hartigan (SA),1912-1914,5,10,0,114,51,11.4,0,1,3,Test,Batting
ERT Holmes (Eng),1935-1935,5,9,2,114,85*,16.28,0,1,2,Test,Batting
AR Whittall (Zim),1996-1999,10,18,3,114,17,7.6,0,0,1,Test,Batting
CFW Allcott (NZ),1930-1932,6,7,2,113,33,22.6,0,0,0,Test,Batting
S Haigh (Eng),1899-1912,11,18,3,113,25,7.53,0,0,4,Test,Batting
D Shackleton (Eng),1950-1963,7,13,7,113,42,18.83,0,0,0,Test,Batting
EJ Smith (Eng),1911-1913,11,14,1,113,22,8.69,0,0,2,Test,Batting
CT Tremlett (Eng),2007-2013,12,15,4,113,25*,10.27,0,0,3,Test,Batting
EAV Williams (WI),1939-1948,4,6,0,113,72,18.83,0,1,1,Test,Batting
ERNS Fernando (SL),1983-1984,5,10,0,112,46,11.2,0,0,3,Test,Batting
AG Ganteaume (WI),1948-1948,1,1,0,112,112,112,1,0,0,Test,Batting
GG Macaulay (Eng),1923-1933,8,10,4,112,76,18.66,0,1,1,Test,Batting
GB Stevens (Aus),1959-1960,4,7,0,112,28,16,0,0,0,Test,Batting
MR Bynoe (WI),1959-1967,4,6,0,111,48,18.5,0,0,0,Test,Batting
JD Higgs (Aus),1978-1981,22,36,16,111,16,5.55,0,0,5,Test,Batting
HS Kanitkar (India),1974-1974,2,4,0,111,65,27.75,0,1,0,Test,Batting
FL Reifer (WI),1997-2009,6,12,0,111,29,9.25,0,0,3,Test,Batting
A Shaw (Eng),1877-1882,7,12,1,111,40,10.09,0,0,1,Test,Batting
PJ Newport (Eng),1988-1991,3,5,1,110,40*,27.5,0,0,1,Test,Batting
GE Vivian (NZ),1965-1972,5,6,0,110,43,18.33,0,0,1,Test,Batting
Imran Tahir (SA),2011-2014,16,16,7,109,29*,12.11,0,0,2,Test,Batting
SR Patel (Eng),2012-2012,5,7,0,109,33,15.57,0,0,1,Test,Batting
SD Udal (Eng),2005-2006,4,7,1,109,33*,18.16,0,0,1,Test,Batting
Yajurvindra Singh (India),1977-1979,4,7,1,109,43*,18.16,0,0,0,Test,Batting
Yasir Shah (Pak),2014-2015,10,11,1,109,25,10.9,0,0,2,Test,Batting
JH Board (Eng),1899-1906,6,12,2,108,29,10.8,0,0,3,Test,Batting
CG Butts (WI),1985-1988,7,8,1,108,38,15.42,0,0,1,Test,Batting
GM Ewing (Zim),2003-2005,3,6,0,108,71,18,0,1,2,Test,Batting
Naoomal Jaoomal (India),1932-1934,3,5,1,108,43,27,0,0,0,Test,Batting
DA Stirling (NZ),1984-1986,6,9,2,108,26,15.42,0,0,0,Test,Batting
SJ Cook (SA),1992-1993,3,6,0,107,43,17.83,0,0,1,Test,Batting
CB Jennings (Aus),1912-1912,6,8,2,107,32,17.83,0,0,2,Test,Batting
AB McDonald (Aus),2009-2009,4,6,1,107,68,21.4,0,1,1,Test,Batting
AH McKinnon (SA),1960-1967,8,13,7,107,27,17.83,0,0,0,Test,Batting
Soumya Sarkar (Ban),2015-2015,3,5,0,107,37,21.4,0,0,0,Test,Batting
P Utseya (Zim),2004-2013,4,8,1,107,45,15.28,0,0,2,Test,Batting
EW Dempster (NZ),1953-1954,5,8,2,106,47,17.66,0,0,2,Test,Batting
PHT Kaushal (SL),2014-2015,7,12,2,106,18,10.6,0,0,1,Test,Batting
CFH Leslie (Eng),1882-1883,4,7,0,106,54,15.14,0,1,1,Test,Batting
LS Pascoe (Aus),1977-1982,14,19,9,106,30*,10.6,0,0,3,Test,Batting
MSK Prasad (India),1999-2000,6,10,1,106,19,11.77,0,0,0,Test,Batting
D Ramnarine (WI),1998-2002,12,21,4,106,35*,6.23,0,0,8,Test,Batting
CJE Smith (SA),1902-1902,3,6,1,106,45,21.2,0,0,0,Test,Batting
WJ Watson (Aus),1955-1955,4,7,1,106,30,17.66,0,0,1,Test,Batting
GE Bradburn (NZ),1990-2001,7,10,2,105,30*,13.12,0,0,1,Test,Batting
LS Rajput (India),1985-1985,2,4,0,105,61,26.25,0,1,1,Test,Batting
GHT Simpson-Hayward (Eng),1910-1910,5,8,1,105,29*,15,0,0,1,Test,Batting
CJ Adams (Eng),1999-2000,5,8,0,104,31,13,0,0,0,Test,Batting
GFJ Liebenberg (SA),1998-1998,5,8,0,104,45,13,0,0,2,Test,Batting
KR Rickards (WI),1948-1952,2,3,0,104,67,34.66,0,1,0,Test,Batting
M Bisset (SA),1899-1910,3,6,2,103,35,25.75,0,0,0,Test,Batting
JW Hitch (Eng),1911-1921,7,10,3,103,51*,14.71,0,1,1,Test,Batting
SB O'Connor (NZ),1997-2001,19,27,9,103,20,5.72,0,0,4,Test,Batting
SO Dowrich (WI),2015-2015,2,4,0,102,70,25.5,0,1,0,Test,Batting
AG Hurst (Aus),1974-1979,12,20,3,102,26,6,0,0,10,Test,Batting
R Lamba (India),1986-1987,4,5,0,102,53,20.4,0,1,1,Test,Batting
RM Prideaux (Eng),1968-1969,3,6,1,102,64,20.4,0,1,0,Test,Batting
CIJ Smith (Eng),1935-1937,5,10,0,102,27,10.2,0,0,2,Test,Batting
Aaqib Javed (Pak),1989-1998,22,27,7,101,28*,5.05,0,0,8,Test,Batting
DD Beard (NZ),1952-1956,4,7,2,101,31,20.2,0,0,0,Test,Batting
G Challenor (WI),1928-1928,3,6,0,101,46,16.83,0,0,2,Test,Batting
SK Coen (SA),1927-1928,2,4,2,101,41*,50.5,0,0,0,Test,Batting
CS Cowdrey (Eng),1984-1988,6,8,1,101,38,14.42,0,0,1,Test,Batting
A Hill (Eng),1877-1877,2,4,2,101,49,50.5,0,0,1,Test,Batting
TA Harris (SA),1947-1949,3,5,1,100,60,25,0,1,0,Test,Batting
Khan Mohammad (Pak),1952-1958,13,17,7,100,26*,10,0,0,3,Test,Batting
RD Robinson (Aus),1977-1977,3,6,0,100,34,16.66,0,0,0,Test,Batting
HA Furlonge (WI),1955-1956,3,5,0,99,64,19.8,0,1,1,Test,Batting
Maninder Singh (India),1982-1993,35,38,12,99,15,3.8,0,0,11,Test,Batting
MN Nawaz (SL),2002-2002,1,2,1,99,78*,99,0,1,0,Test,Batting
N Oldfield (Eng),1939-1939,1,2,0,99,80,49.5,0,1,0,Test,Batting
Robiul Islam (Ban),2010-2014,9,17,6,99,33,9,0,0,6,Test,Batting
Shafiq Ahmed (Pak),1974-1981,6,10,1,99,27*,11,0,0,3,Test,Batting
Shahriar Hossain (Ban),2000-2004,3,5,0,99,48,19.8,0,0,0,Test,Batting
Umar Amin (Pak),2010-2010,4,8,0,99,33,12.37,0,0,1,Test,Batting
RK Chauhan (India),1993-1998,21,17,3,98,23,7,0,0,1,Test,Batting
CM Christiani (WI),1935-1935,4,7,2,98,32*,19.6,0,0,1,Test,Batting
WM Clark (Aus),1977-1979,10,19,2,98,33,5.76,0,0,8,Test,Batting
AC Cummins (WI),1993-1994,5,6,1,98,50,19.6,0,1,1,Test,Batting
ELG Hoad (WI),1928-1933,4,8,0,98,36,12.25,0,0,1,Test,Batting
IAR Peebles (Eng),1927-1931,13,17,8,98,26,10.88,0,0,3,Test,Batting
V Permaul (WI),2012-2015,6,9,1,98,23*,12.25,0,0,3,Test,Batting
Aftab Baloch (Pak),1969-1975,2,3,1,97,60*,48.5,0,1,0,Test,Batting
Hasibul Hossain (Ban),2000-2001,5,10,1,97,31,10.77,0,0,2,Test,Batting
AR Kapoor (India),1994-1996,4,6,1,97,42,19.4,0,0,0,Test,Batting
Liton Das (Ban),2015-2015,3,3,0,97,50,32.33,0,1,0,Test,Batting
GAE Paine (Eng),1935-1935,4,7,1,97,49,16.16,0,0,1,Test,Batting
CP Senanayake (SL),1991-1991,3,5,0,97,64,19.4,0,1,1,Test,Batting
LF Townsend (Eng),1930-1934,4,6,0,97,40,16.16,0,0,0,Test,Batting
GD Varnals (SA),1964-1965,3,6,0,97,23,16.16,0,0,0,Test,Batting
GD Watson (Aus),1966-1972,5,9,0,97,50,10.77,0,1,3,Test,Batting
IDR Bradshaw (WI),2006-2006,5,8,1,96,33,13.71,0,0,1,Test,Batting
R Clarke (Eng),2003-2003,2,3,0,96,55,32,0,1,0,Test,Batting
DV Dyer (SA),1947-1947,3,6,0,96,62,16,0,1,0,Test,Batting
PE McEwan (NZ),1980-1984,4,7,1,96,40*,16,0,0,1,Test,Batting
G MacGregor (Eng),1890-1893,8,11,3,96,31,12,0,0,1,Test,Batting
WV Rodriguez (WI),1962-1968,5,7,0,96,50,13.71,0,1,1,Test,Batting
VH Stollmeyer (WI),1939-1939,1,1,0,96,96,96,0,1,0,Test,Batting
B Warnapura (SL),1982-1982,4,8,0,96,38,12,0,0,1,Test,Batting
HDG Leveson Gower (Eng),1910-1910,3,6,2,95,31,23.75,0,0,0,Test,Batting
RP Snell (SA),1992-1994,5,8,1,95,48,13.57,0,0,1,Test,Batting
HK Badani (India),2001-2001,4,7,1,94,38,15.66,0,0,0,Test,Batting
KS Lokuarachchi (SL),2003-2004,4,5,1,94,28*,23.5,0,0,0,Test,Batting
Hon.A Lyttelton (Eng),1880-1884,4,7,1,94,31,15.66,0,0,0,Test,Batting
Rahat Ali (Pak),2013-2015,13,17,7,94,35*,9.4,0,0,5,Test,Batting
K Thomson (NZ),1968-1968,2,4,1,94,69,31.33,0,1,1,Test,Batting
T Thushara (SL),2003-2010,10,14,3,94,15*,8.54,0,0,3,Test,Batting
AS Wassan (India),1990-1990,4,5,1,94,53,23.5,0,1,1,Test,Batting
Yasir Arafat (Pak),2007-2009,3,3,1,94,50*,47,0,1,1,Test,Batting
Asif Masood (Pak),1969-1977,16,19,10,93,30*,10.33,0,0,5,Test,Batting
MRCN Bandaratilleke (SL),1998-2001,7,9,1,93,25,11.62,0,0,1,Test,Batting
OD Gibson (WI),1995-1999,2,4,0,93,37,23.25,0,0,0,Test,Batting
J Hunter (Eng),1884-1885,5,7,2,93,39*,18.6,0,0,0,Test,Batting
AS Kennedy (Eng),1922-1923,5,8,2,93,41*,15.5,0,0,1,Test,Batting
PI Philpott (Aus),1965-1966,8,10,1,93,22,10.33,0,0,0,Test,Batting
BA Reid (Aus),1985-1992,27,34,14,93,13,4.65,0,0,6,Test,Batting
UT Yadav (India),2011-2015,15,19,7,93,30,7.75,0,0,3,Test,Batting
G Bean (Eng),1892-1892,3,5,0,92,50,18.4,0,1,0,Test,Batting
AG Milkha Singh (India),1960-1961,4,6,0,92,35,15.33,0,0,0,Test,Batting
SD Anurasiri (SL),1986-1998,18,22,5,91,24,5.35,0,0,3,Test,Batting
JG Binks (Eng),1964-1964,2,4,0,91,55,22.75,0,1,0,Test,Batting
CE Eksteen (SA),1993-2000,7,11,2,91,22,10.11,0,0,1,Test,Batting
HC Griffith (WI),1928-1933,13,23,5,91,18,5.05,0,0,6,Test,Batting
R Pilling (Eng),1881-1888,8,13,1,91,23,7.58,0,0,1,Test,Batting
AK Roy (India),1969-1969,4,7,0,91,48,13,0,0,2,Test,Batting
T Campbell (SA),1910-1912,5,9,3,90,48,15,0,0,1,Test,Batting
J Cowie (NZ),1937-1949,9,13,4,90,45,10,0,0,3,Test,Batting
KM Dabengwa (Zim),2005-2005,3,6,0,90,35,15,0,0,1,Test,Batting
TN Madondo (Zim),1998-2000,3,4,1,90,74*,30,0,1,1,Test,Batting
NA Quinn (SA),1929-1932,12,18,3,90,28,6,0,0,1,Test,Batting
BG Rogers (Zim),2005-2005,4,8,0,90,29,11.25,0,0,2,Test,Batting
GR Hazlitt (Aus),1907-1912,9,12,4,89,34*,11.12,0,0,2,Test,Batting
G Kishenchand (India),1947-1952,5,10,0,89,44,8.9,0,0,5,Test,Batting
RN Lewis (WI),1997-2008,5,10,0,89,40,8.9,0,0,4,Test,Batting
PP Ojha (India),2009-2013,24,27,17,89,18*,8.9,0,0,4,Test,Batting
NM Parker (NZ),1976-1976,3,6,0,89,40,14.83,0,0,0,Test,Batting
Tushar Imran (Ban),2002-2007,5,10,0,89,28,8.9,0,0,3,Test,Batting
CK Coventry (Zim),2005-2005,2,4,0,88,37,22,0,0,0,Test,Batting
SMS Kaluperuma (SL),1984-1988,4,8,0,88,23,11,0,0,1,Test,Batting
M Kartik (India),2000-2004,8,10,1,88,43,9.77,0,0,2,Test,Batting
TR McKibbin (Aus),1895-1898,5,8,2,88,28*,14.66,0,0,2,Test,Batting
SW Masakadza (Zim),2012-2014,5,9,1,88,24,11,0,0,3,Test,Batting
AN Ranasinghe (SL),1982-1982,2,4,0,88,77,22,0,1,1,Test,Batting
Shabbir Ahmed (Pak),2003-2005,10,15,5,88,24*,8.8,0,0,4,Test,Batting
Zulqarnain Haider (Pak),2010-2010,1,2,0,88,88,44,0,1,1,Test,Batting
ST Callaway (Aus),1892-1895,3,6,1,87,41,17.4,0,0,1,Test,Batting
TJ Laughlin (Aus),1978-1978,3,5,0,87,35,17.4,0,0,0,Test,Batting
MP Maynard (Eng),1988-1994,4,8,0,87,35,10.87,0,0,2,Test,Batting
D Ranatunga (SL),1989-1989,2,3,0,87,45,29,0,0,0,Test,Batting
ET Smith (Eng),2003-2003,3,5,0,87,64,17.4,0,1,2,Test,Batting
AB Tancred (SA),1889-1889,2,4,1,87,29,29,0,0,0,Test,Batting
GD Elliott (NZ),2008-2009,5,9,1,86,25,10.75,0,0,1,Test,Batting
EG Hayes (Eng),1906-1912,5,9,1,86,35,10.75,0,0,2,Test,Batting
ND Howard (Eng),1951-1952,4,6,1,86,23,17.2,0,0,0,Test,Batting
RC Irani (Eng),1996-1999,3,5,0,86,41,17.2,0,0,0,Test,Batting
JDA O'Connor (Aus),1908-1909,4,8,1,86,20,12.28,0,0,0,Test,Batting
JR Gunn (Eng),1901-1905,6,10,2,85,24,10.62,0,0,1,Test,Batting
Mohammad Farooq (Pak),1960-1965,7,9,4,85,47,17,0,0,1,Test,Batting
SG Shinde (India),1946-1952,7,11,5,85,14,14.16,0,0,0,Test,Batting
D Taylor (SA),1914-1914,2,4,0,85,36,21.25,0,0,0,Test,Batting
DJ Colley (Aus),1972-1972,3,4,0,84,54,21,0,1,0,Test,Batting
RR Jumadeen (WI),1972-1979,12,14,10,84,56,21,0,1,2,Test,Batting
Yuvraj of Patiala (India),1934-1934,1,2,0,84,60,42,0,1,0,Test,Batting
MA Seymour (SA),1963-1970,7,10,3,84,36,12,0,0,3,Test,Batting
U Afzaal (Eng),2001-2001,3,6,1,83,54,16.6,0,1,0,Test,Batting
W Barber (Eng),1935-1935,2,4,0,83,44,20.75,0,0,0,Test,Batting
J Botha (SA),2006-2010,5,6,2,83,25,20.75,0,0,0,Test,Batting
DT Hondo (Zim),2001-2005,9,15,6,83,19,9.22,0,0,1,Test,Batting
SW Sohoni (India),1946-1951,4,7,2,83,29*,16.6,0,0,0,Test,Batting
JG Thomas (Eng),1986-1986,5,10,4,83,31*,13.83,0,0,3,Test,Batting
Amir Elahi (India/Pak),1947-1952,6,9,1,82,47,10.25,0,0,1,Test,Batting
TL Chatara (Zim),2013-2014,7,14,2,82,22,6.83,0,0,4,Test,Batting
E Evans (Aus),1881-1886,6,10,2,82,33,10.25,0,0,3,Test,Batting
M Zondeki (SA),2003-2008,6,5,0,82,59,16.4,0,1,1,Test,Batting
EE Achong (WI),1930-1935,6,11,1,81,22,8.1,0,0,2,Test,Batting
JH de Courcy (Aus),1953-1953,3,6,1,81,41,16.2,0,0,0,Test,Batting
GN Francis (WI),1928-1933,10,18,4,81,19*,5.78,0,0,4,Test,Batting
RA Hamence (Aus),1947-1948,3,4,1,81,30*,27,0,0,0,Test,Batting
ET Killick (Eng),1929-1929,2,4,0,81,31,20.25,0,0,0,Test,Batting
AE Knight (Eng),1904-1904,3,6,1,81,70*,16.2,0,1,3,Test,Batting
SI Mahmood (Eng),2006-2007,8,11,1,81,34,8.1,0,0,3,Test,Batting
Manjural Islam (Ban),2001-2004,17,33,11,81,21,3.68,0,0,10,Test,Batting
IL Mendonca (WI),1962-1962,2,2,0,81,78,40.5,0,1,0,Test,Batting
WN Slack (Eng),1986-1986,3,6,0,81,52,13.5,0,1,2,Test,Batting
JE Barrett (Aus),1890-1890,2,4,1,80,67*,26.66,0,1,1,Test,Batting
T Duffin (Zim),2005-2005,2,4,0,80,56,20,0,1,0,Test,Batting
AEV Hartkopf (Aus),1925-1925,1,2,0,80,80,40,0,1,1,Test,Batting
JM Kemp (SA),2001-2005,4,6,0,80,55,13.33,0,1,2,Test,Batting
GJ Maxwell (Aus),2013-2014,3,6,0,80,37,13.33,0,0,0,Test,Batting
RD Parkar (India),1972-1973,2,4,0,80,35,20,0,0,0,Test,Batting
DJ Sincock (Aus),1964-1966,3,4,1,80,29,26.66,0,0,0,Test,Batting
DM Smith (Eng),1986-1986,2,4,0,80,47,20,0,0,1,Test,Batting
A Wood (Eng),1938-1939,4,5,1,80,53,20,0,1,1,Test,Batting
T Bavuma (SA),2014-2015,4,3,0,79,54,26.33,0,1,0,Test,Batting
TM Chappell (Aus),1981-1981,3,6,1,79,27,15.8,0,0,0,Test,Batting
JA Maclean (Aus),1978-1979,4,8,1,79,33*,11.28,0,0,2,Test,Batting
JA Small (WI),1928-1930,3,6,0,79,52,13.16,0,1,2,Test,Batting
A Fielder (Eng),1904-1908,6,12,5,78,20,11.14,0,0,0,Test,Batting
MN Lathwell (Eng),1993-1993,2,4,0,78,33,19.5,0,0,1,Test,Batting
RAL Massie (Aus),1972-1973,6,8,1,78,42,11.14,0,0,3,Test,Batting
P Bhandari (India),1955-1956,3,4,0,77,39,19.25,0,0,0,Test,Batting
A Greenwood (Eng),1877-1877,2,4,0,77,49,19.25,0,0,0,Test,Batting
A Nehra (India),1999-2004,17,25,11,77,19,5.5,0,0,10,Test,Batting
ASA Perera (SL),1998-2001,3,4,1,77,43*,25.66,0,0,0,Test,Batting
JN Shepherd (WI),1969-1971,5,8,0,77,32,9.62,0,0,2,Test,Batting
DCH Townsend (Eng),1935-1935,3,6,0,77,36,12.83,0,0,0,Test,Batting
Ata-ur-Rehman (Pak),1992-1996,13,15,6,76,19,8.44,0,0,3,Test,Batting
IG Butler (NZ),2002-2004,8,10,2,76,26,9.5,0,0,2,Test,Batting
GHG Doggart (Eng),1950-1950,2,4,0,76,29,19,0,0,1,Test,Batting
B Dooland (Aus),1947-1948,3,5,1,76,29,19,0,0,0,Test,Batting
A D'Souza (Pak),1959-1962,6,10,8,76,23*,38,0,0,0,Test,Batting
MR Gillespie (NZ),2007-2012,5,8,1,76,27,10.85,0,0,3,Test,Batting
PJ Loader (Eng),1954-1959,13,19,6,76,17,5.84,0,0,3,Test,Batting
LC Mayne (Aus),1965-1970,6,11,3,76,13,9.5,0,0,1,Test,Batting
F Nicholson (SA),1935-1936,4,8,1,76,29,10.85,0,0,4,Test,Batting
RM Poore (SA),1896-1896,3,6,0,76,20,12.66,0,0,0,Test,Batting
DW Allan (WI),1962-1966,5,7,1,75,40*,12.5,0,0,0,Test,Batting
H Donnan (Aus),1892-1896,5,10,1,75,15,8.33,0,0,1,Test,Batting
MK Elgie (SA),1961-1962,3,6,0,75,56,12.5,0,1,2,Test,Batting
JT Ward (NZ),1964-1968,8,12,6,75,35*,12.5,0,0,2,Test,Batting
D Wilson (Eng),1964-1971,6,7,1,75,42,12.5,0,0,0,Test,Batting
CR Woakes (Eng),2013-2014,4,5,3,75,26*,37.5,0,0,1,Test,Batting
JER Gallian (Eng),1995-1995,3,6,0,74,28,12.33,0,0,2,Test,Batting
AG Huckle (Zim),1997-1998,8,14,3,74,28*,6.72,0,0,7,Test,Batting
HH Kanitkar (India),1999-2000,2,4,0,74,45,18.5,0,0,0,Test,Batting
A Maregwede (Zim),2004-2004,2,4,0,74,28,18.5,0,0,1,Test,Batting
BP Martin (NZ),2013-2013,5,6,1,74,41,14.8,0,0,1,Test,Batting
NO Perry (WI),1999-1999,4,7,1,74,26,12.33,0,0,2,Test,Batting
Shakeel Ahmed jnr (Pak),1993-1995,3,5,0,74,33,14.8,0,0,1,Test,Batting
ET Willett (WI),1973-1975,5,8,3,74,26,14.8,0,0,2,Test,Batting
Anamul Haque (Ban),2013-2014,4,8,0,73,22,9.12,0,0,1,Test,Batting
JA Hayes (NZ),1951-1958,15,22,7,73,19,4.86,0,0,4,Test,Batting
WE Merritt (NZ),1930-1931,6,8,1,73,19,10.42,0,0,1,Test,Batting
JT Partridge (SA),1963-1965,11,12,5,73,13*,10.42,0,0,0,Test,Batting
EWT Tindill (NZ),1937-1947,5,9,1,73,37*,9.12,0,0,1,Test,Batting
ERH Toshack (Aus),1946-1948,12,11,6,73,20*,14.6,0,0,1,Test,Batting
HE Dollery (Eng),1947-1950,4,7,0,72,37,10.28,0,0,2,Test,Batting
S Elworthy (SA),1998-2002,4,5,1,72,48,18,0,0,0,Test,Batting
KO Meth (Zim),2013-2013,2,4,1,72,31*,24,0,0,0,Test,Batting
TW Routledge (SA),1892-1896,4,8,0,72,24,9,0,0,1,Test,Batting
A Sanford (WI),2002-2004,11,17,2,72,18*,4.8,0,0,2,Test,Batting
EG Wynyard (Eng),1896-1906,3,6,0,72,30,12,0,0,2,Test,Batting
MJ Bennett (Aus),1984-1985,3,5,2,71,23,23.66,0,0,0,Test,Batting
WH Brann (SA),1922-1923,3,5,0,71,50,14.2,0,1,1,Test,Batting
RO Butcher (Eng),1981-1981,3,5,0,71,32,14.2,0,0,1,Test,Batting
AHH Gilligan (Eng),1930-1930,4,4,0,71,32,17.75,0,0,0,Test,Batting
DD Hindlekar (India),1936-1946,4,7,2,71,26,14.2,0,0,0,Test,Batting
GJ Hopkins (NZ),2008-2010,4,7,1,71,15,11.83,0,0,0,Test,Batting
PA Horne (NZ),1987-1990,4,7,0,71,27,10.14,0,0,2,Test,Batting
SP James (Eng),1998-1998,2,4,0,71,36,17.75,0,0,1,Test,Batting
JJ Krejza (Aus),2008-2008,2,4,1,71,32,23.66,0,0,0,Test,Batting
JE Morris (Eng),1990-1990,3,5,2,71,32,23.66,0,0,0,Test,Batting
P Roy (India),1982-1982,2,3,1,71,60*,35.5,0,1,0,Test,Batting
AW White (WI),1965-1965,2,4,1,71,57*,23.66,0,1,0,Test,Batting
R Beaumont (SA),1912-1914,5,9,0,70,31,7.77,0,0,2,Test,Batting
Bilawal Bhatti (Pak),2013-2014,2,3,1,70,32,35,0,0,0,Test,Batting
NW Bracken (Aus),2003-2005,5,6,2,70,37,17.5,0,0,0,Test,Batting
LG Hylton (WI),1935-1939,6,8,2,70,19,11.66,0,0,0,Test,Batting
E Peate (Eng),1881-1886,9,14,8,70,13,11.66,0,0,1,Test,Batting
GA Smithson (Eng),1948-1948,2,3,0,70,35,23.33,0,0,1,Test,Batting
AJ Bell (SA),1929-1935,16,23,12,69,26*,6.27,0,0,6,Test,Batting
SHM Colah (India),1932-1933,2,4,0,69,31,17.25,0,0,0,Test,Batting
GJ Crocker (Zim),1992-1992,3,4,1,69,33,23,0,0,0,Test,Batting
